"","Id","Action"
"97",97,2.76983489856184
"98",98,2.71726102872811
"99",99,2.84344032052108
"100",100,2.76462651674305
"101",101,2.78448647843366
"102",102,3.01510116498524
"103",103,2.77534393371433
"104",104,2.61109369688227
"105",105,2.78872444094234
"106",106,2.7994424443364
"107",107,2.82708356925805
"108",108,2.77594071076156
"109",109,2.74239822616642
"110",110,2.75656462322333
"111",111,2.74408393618797
"112",112,2.66909873180148
"113",113,2.76850455550979
"114",114,2.83370606359242
"115",115,2.73172599164969
"116",116,2.77362272548466
"117",117,2.76279393818594
"118",118,2.76467877013964
"119",119,2.77860981217049
"120",120,2.7244288806448
"121",121,2.76094191944641
"122",122,2.45092560134531
"123",123,2.7470069511628
"124",124,2.87372906185339
"125",125,2.87420481589638
"126",126,2.77101214730007
"127",127,2.76839054657697
"128",128,2.7799509564752
"129",129,2.70868200913012
"130",130,2.93437326792553
"131",131,2.77212178691891
"132",132,2.75577842272765
"133",133,2.77685829532869
"134",134,2.73068997604909
"135",135,2.75579999137262
"136",136,2.7734065962368
"137",137,2.76543955479785
"138",138,2.5315592554006
"139",139,2.78653002911848
"140",140,2.85691061643704
"141",141,2.77828292057288
"142",142,2.6806535324773
"143",143,2.62728795834621
"144",144,2.93628639682255
"145",145,2.76805303938397
"146",146,2.69387898287757
"147",147,2.75555648642535
"148",148,2.82781544048897
"149",149,2.82127763204971
"150",150,2.99691553343839
"151",151,2.76570513890231
"152",152,2.7927041116229
"153",153,2.52344659674321
"154",154,2.77135750032939
"155",155,2.74560759037796
"156",156,2.76659800855151
"157",157,2.7401639879972
"158",158,2.79760032442249
"159",159,2.83462172012139
"160",160,2.80516517412387
"161",161,2.76154154480162
"162",162,2.84080606088855
"163",163,2.72250801655743
"164",164,2.75329685635129
"165",165,2.71388876360439
"166",166,2.73103891594973
"167",167,2.77582318479697
"168",168,2.76672367698845
"169",169,2.77334619829838
"170",170,2.70242195002728
"171",171,2.76876291072786
"172",172,2.93307769672996
"173",173,2.75762850549664
"174",174,2.757975724423
"175",175,2.93772305945062
"176",176,2.76901037787157
"177",177,2.69880722764992
"178",178,2.78725611380198
"179",179,2.78115052406456
"180",180,2.74180808824086
"181",181,2.71195600975223
"182",182,2.91896823910207
"183",183,2.69357593323849
"184",184,2.54036071284774
"185",185,2.79515263863783
"186",186,2.80863584093205
"187",187,2.79112255500012
"188",188,2.70105549490891
"189",189,2.54748893184321
"190",190,2.86123629103896
"191",191,2.87991982011311
"192",192,2.72048286584378
"193",193,2.76873419400722
"194",194,2.78849129060994
"195",195,2.80379015348361
"196",196,2.76156040583652
"197",197,3.15182490388073
"198",198,2.76926518931214
"199",199,2.79507001089653
"200",200,2.74110709038217
"201",201,2.82597423050202
"202",202,2.82212266739661
"203",203,2.71103970331762
"204",204,2.75749264307379
"205",205,2.8825080195524
"206",206,2.84813626191417
"207",207,2.76558988536181
"208",208,2.7508488884403
"209",209,2.70526559514429
"210",210,2.55945042904987
"211",211,2.75797597226691
"212",212,2.59150785895364
"213",213,2.83873343441659
"214",214,2.81944149392356
"215",215,2.77919983362641
"216",216,2.75985872466409
"217",217,2.83921740471443
"218",218,2.73896533064558
"219",219,2.79560783482116
"220",220,2.73551521116521
"221",221,3.41750497853779
"222",222,2.74396562281295
"223",223,2.80333363891746
"224",224,2.60561435385464
"225",225,2.7370659864569
"226",226,2.7529235013448
"227",227,2.71111204303813
"228",228,2.74875917968518
"229",229,2.85361578749265
"230",230,2.83060217458325
"231",231,2.76783778420837
"232",232,2.74029109942969
"233",233,2.81000299667723
"234",234,2.86821611420814
"235",235,2.7695039107766
"236",236,2.61590254993507
"237",237,2.76561213967945
"238",238,2.77056490069306
"239",239,2.76794462723303
"240",240,2.74698584440058
"241",241,2.71519529078863
"242",242,2.69921171052212
"243",243,2.85128026890618
"244",244,2.75598801229577
"245",245,2.60337197561686
"246",246,2.77114669643721
"247",247,2.7444322141618
"248",248,2.83416959391105
"249",249,2.70300992512772
"250",250,2.81486785788252
"251",251,2.85273982412001
"252",252,2.79402115095801
"253",253,2.72971464068155
"254",254,2.98007432464825
"255",255,2.80460334017672
"256",256,2.72158385479959
"257",257,2.77701581924943
"258",258,2.78168176860666
"259",259,2.76927102020801
"260",260,2.7677380431177
"261",261,2.78050107655768
"262",262,2.75313669885518
"263",263,2.86436272180841
"264",264,2.75571785556813
"265",265,2.68939162252531
"266",266,2.74180454593193
"267",267,2.7637457684911
"268",268,2.76825239843397
"269",269,2.69678830163712
"270",270,2.76081513688933
"271",271,2.76895409017313
"272",272,2.83106463606083
"273",273,2.89903918500866
"274",274,2.84549174822206
"275",275,2.85974821646121
"276",276,2.86670129447794
"277",277,2.72898433298792
"278",278,2.70802985015616
"279",279,2.6758393728125
"280",280,2.77155939049192
"281",281,2.83964423809734
"282",282,2.90653109162123
"283",283,2.70605620229432
"284",284,2.77412073483849
"285",285,2.79482616676869
"286",286,2.83777068831469
"287",287,2.76588942827185
"288",288,2.90107538268523
"289",289,2.54276251624995
"290",290,2.7024138090932
"291",291,2.71821960473684
"292",292,2.77074427623696
"293",293,2.78510224461547
"294",294,2.97887219748303
"295",295,2.94195689378688
"296",296,2.7540710483687
"297",297,2.784810627324
"298",298,2.80606759818997
"299",299,2.75563204051855
"300",300,2.82818300138172
"301",301,2.76243012979713
"302",302,2.83415447595599
"303",303,2.77618250437937
"304",304,2.7685801348872
"305",305,2.86741589524428
"306",306,2.77856999252265
"307",307,2.75336764419556
"308",308,2.82775104822773
"309",309,2.82539571934323
"310",310,2.75384860701823
"311",311,2.91659979934398
"312",312,2.71593205797757
"313",313,2.76903192819469
"314",314,2.73242570163313
"315",315,2.62545631350448
"316",316,2.76645560521115
"317",317,3.01069265564291
"318",318,2.74805555900505
"319",319,2.77861058737146
"320",320,2.75095722966186
"321",321,2.96828265523337
"322",322,2.76420997945345
"323",323,2.88073013408142
"324",324,2.64163608067256
"325",325,2.6372280660972
"326",326,2.99149444098851
"327",327,2.87957415105703
"328",328,2.73687520271365
"329",329,2.84526928484147
"330",330,2.75077666045462
"331",331,2.90005738224509
"332",332,2.76358926993697
"333",333,2.76463941832709
"334",334,2.69182446554529
"335",335,2.75490196424031
"336",336,2.75869289286213
"337",337,2.90232242409351
"338",338,2.79639528145186
"339",339,2.83495473183101
"340",340,2.72269366780682
"341",341,2.92285601427127
"342",342,2.67811982855223
"343",343,2.72230243925607
"344",344,2.79525073213489
"345",345,2.84010498473988
"346",346,2.76114553835109
"347",347,2.86450878912554
"348",348,2.62197218803861
"349",349,2.76396050630404
"350",350,2.79083714638078
"351",351,2.86417086211529
"352",352,2.79640763592813
"353",353,2.8226603212049
"354",354,2.77802372242484
"355",355,2.75316084134698
"356",356,2.83534850605325
"357",357,2.75885212190717
"358",358,2.69128010521237
"359",359,2.72529254931462
"360",360,2.67448763208316
"361",361,2.81137398653407
"362",362,2.77031469810168
"363",363,2.83082679687578
"364",364,2.77617869166782
"365",365,2.84445808699859
"366",366,2.75209965492246
"367",367,2.74745141972319
"368",368,2.73691314619412
"369",369,2.77395389159838
"370",370,2.73307247954844
"371",371,2.79405183502764
"372",372,3.14207738986594
"373",373,2.75203645465166
"374",374,2.83205749153202
"375",375,2.86134869219446
"376",376,2.78236921039011
"377",377,2.77092281280372
"378",378,2.79866495317973
"379",379,2.7572553122573
"380",380,2.74135664318755
"381",381,2.82288689740318
"382",382,2.71496834212205
"383",383,2.79494697949876
"384",384,2.90297550825335
"385",385,5.22595463046343
"386",386,2.87510968088534
"387",387,2.76558196024647
"388",388,2.73765363843755
"389",389,2.73821562172736
"390",390,2.8002729131206
"391",391,2.79128906474873
"392",392,2.66940654598233
"393",393,2.55177320473212
"394",394,2.87901463347215
"395",395,2.7689435923233
"396",396,2.81257293375832
"397",397,2.75951514416948
"398",398,2.84839132883085
"399",399,2.76456771389095
"400",400,2.72045561197388
"401",401,2.73823956584885
"402",402,2.77768676563519
"403",403,2.83035944411244
"404",404,2.81619379359674
"405",405,2.87089531460773
"406",406,2.75287294726336
"407",407,2.82396503044132
"408",408,2.82157701055757
"409",409,2.80026118707151
"410",410,2.70563436478858
"411",411,2.76181357268672
"412",412,2.77438295765289
"413",413,2.70907923768079
"414",414,2.73442062501093
"415",415,2.94531020672452
"416",416,2.78146658155955
"417",417,2.78642232185234
"418",418,2.78529419985258
"419",419,2.71568951215594
"420",420,2.86894264808717
"421",421,2.4663528454326
"422",422,2.80005220994114
"423",423,2.72067296435004
"424",424,2.71232669231877
"425",425,2.80397459815816
"426",426,2.77903509652544
"427",427,2.91266737410724
"428",428,2.91699623648863
"429",429,2.82862439475653
"430",430,2.82044966879226
"431",431,2.88847450037228
"432",432,2.8694913327816
"433",433,2.77880302184887
"434",434,2.75500909936839
"435",435,3.44082189217658
"436",436,2.82777129524056
"437",437,2.69858668572169
"438",438,2.76597256892025
"439",439,2.80470862716985
"440",440,2.79890914020881
"441",441,2.84120429206202
"442",442,2.88306629233849
"443",443,2.82945205174785
"444",444,2.88422121659329
"445",445,2.71377449009348
"446",446,2.76357702878889
"447",447,2.69028484226332
"448",448,2.84335558289007
"449",449,2.88411271822087
"450",450,2.78275338205181
"451",451,2.69096245034813
"452",452,2.92026530654242
"453",453,3.1384710393716
"454",454,2.69080314348951
"455",455,2.70306411894653
"456",456,2.89792512840638
"457",457,2.77962947380756
"458",458,2.88863534372899
"459",459,2.8025962510341
"460",460,2.84415705704326
"461",461,2.76451912304648
"462",462,2.73130513803345
"463",463,2.83652903972865
"464",464,2.70322838900888
"465",465,2.73804364927632
"466",466,2.74269930149798
"467",467,2.77427808530816
"468",468,2.83026963113048
"469",469,2.84917478469321
"470",470,2.84405403574754
"471",471,2.73176170218343
"472",472,2.75204149820138
"473",473,2.77980009756576
"474",474,2.86968191504658
"475",475,2.80402422380368
"476",476,2.54456216295217
"477",477,2.86775427382164
"478",478,2.7667680702747
"479",479,2.76901113127066
"480",480,2.84913939771914
"481",481,2.88561869967856
"482",482,2.70042033162217
"483",483,2.84280462091699
"484",484,2.7535221420146
"485",485,2.8486576188209
"486",486,2.75099795691378
"487",487,2.7129517825238
"488",488,2.78755029278876
"489",489,2.91008254180591
"490",490,2.77142331151634
"491",491,2.70876351842706
"492",492,2.63579395307263
"493",493,2.77078974141061
"494",494,3.56270850784277
"495",495,2.73588248384356
"496",496,3.03965555359898
"497",497,2.79357098852922
"498",498,2.74654046685467
"499",499,2.79953487334739
"500",500,2.87984659424513
"501",501,2.74643139185629
"502",502,2.75757297617824
"503",503,2.80132966060614
"504",504,2.72906992122202
"505",505,2.76735294569908
"506",506,2.80788311167692
"507",507,2.84856627893298
"508",508,2.76319298892219
"509",509,2.78325881803435
"510",510,2.66468534448839
"511",511,2.76688523124787
"512",512,2.90847544976704
"513",513,2.73538378589794
"514",514,2.76661662153213
"515",515,2.77149274666565
"516",516,2.76499775910221
"517",517,2.71811147907839
"518",518,2.78801741102405
"519",519,2.84179679967816
"520",520,2.70911846896567
"521",521,2.80004643931345
"522",522,2.76652613801731
"523",523,2.99775317456937
"524",524,2.72584585753934
"525",525,2.77591805912077
"526",526,2.74366135436088
"527",527,2.77207053694299
"528",528,2.83368129018942
"529",529,2.74432577504931
"530",530,2.7563837083804
"531",531,2.70019737391719
"532",532,2.75324781073088
"533",533,2.98204008375872
"534",534,2.80088118890148
"535",535,2.61618766233918
"536",536,2.74665800911524
"537",537,2.85982089413031
"538",538,2.79477636207975
"539",539,2.74537029808938
"540",540,2.75832836771898
"541",541,2.52114727928718
"542",542,2.77722303318867
"543",543,2.74632424756804
"544",544,2.83473089659971
"545",545,2.73342748942507
"546",546,2.75833331056905
"547",547,3.38667419723596
"548",548,2.74597430098194
"549",549,2.61956968876881
"550",550,2.77618919738279
"551",551,2.78140470598151
"552",552,2.76707800300062
"553",553,2.78982574306946
"554",554,2.79849144136429
"555",555,2.62106300275488
"556",556,2.75738537872801
"557",557,2.77599284242686
"558",558,2.93043158038993
"559",559,2.77237625802355
"560",560,2.77162071668528
"561",561,2.52980299862097
"562",562,2.85825371574538
"563",563,2.76501413112714
"564",564,2.99094259388156
"565",565,2.90869275072158
"566",566,2.7571498522202
"567",567,2.68688915206172
"568",568,2.9011342987383
"569",569,2.68195361584725
"570",570,2.71511849011005
"571",571,2.7538079985487
"572",572,2.75351509873022
"573",573,2.7428530617232
"574",574,2.82239222420484
"575",575,2.75811584318003
"576",576,2.79455726570643
"577",577,2.73861434173261
"578",578,2.83476288816736
"579",579,2.74658467071487
"580",580,2.71650153759338
"581",581,2.75536412802387
"582",582,2.72222690952622
"583",583,2.81840351962045
"584",584,2.77990157044232
"585",585,2.7231930505879
"586",586,2.77654249096888
"587",587,2.8706607126277
"588",588,2.74839104011518
"589",589,2.8480134092274
"590",590,2.83601713989955
"591",591,2.83278802355465
"592",592,2.77091597156482
"593",593,2.76191216081785
"594",594,2.81321299697729
"595",595,2.84649443305416
"596",596,2.74233577476633
"597",597,2.78528750366498
"598",598,2.85968774250981
"599",599,2.71306641786949
"600",600,2.77027189670798
"601",601,2.95707379009156
"602",602,2.61710445673994
"603",603,2.83299401748177
"604",604,2.81810284834659
"605",605,2.74101469566282
"606",606,2.75362967600384
"607",607,2.70189030593648
"608",608,2.84332687850257
"609",609,2.74702616564237
"610",610,2.77946702373968
"611",611,2.7603319023181
"612",612,2.75024059320359
"613",613,2.75828205066781
"614",614,2.75141089576861
"615",615,2.82886034511241
"616",616,2.77812036900077
"617",617,2.69285586883172
"618",618,2.75793789677769
"619",619,2.87143015494898
"620",620,2.6242287237815
"621",621,2.86336258432729
"622",622,2.78633175931168
"623",623,2.75687098703084
"624",624,2.75288498564054
"625",625,2.75939219715755
"626",626,2.74688626458801
"627",627,2.72315647328854
"628",628,2.83526249666865
"629",629,2.85986999842862
"630",630,2.89739259409362
"631",631,2.78524946418452
"632",632,2.76443176307896
"633",633,2.80564847195712
"634",634,2.74604594850203
"635",635,2.71678234097715
"636",636,2.83420060263063
"637",637,2.75481904757717
"638",638,2.72727933121095
"639",639,2.52826631102271
"640",640,2.82259983504643
"641",641,2.72958782322126
"642",642,2.9434221063558
"643",643,2.7378732104456
"644",644,2.78920119598577
"645",645,2.78381822410758
"646",646,2.69551365179101
"647",647,2.93721636068651
"648",648,2.78685223581649
"649",649,2.94037759786624
"650",650,2.78681934161463
"651",651,2.7445962308441
"652",652,3.79151262340561
"653",653,2.76426125791267
"654",654,2.73973412934902
"655",655,2.78967210448237
"656",656,2.80009421388539
"657",657,2.73360198502509
"658",658,2.74354979818137
"659",659,2.75294503848725
"660",660,2.75266315539342
"661",661,2.78873540136881
"662",662,2.86390745128271
"663",663,2.79201165840728
"664",664,2.73740990319036
"665",665,2.83154140860623
"666",666,2.74039715766571
"667",667,2.41796831716105
"668",668,2.83605749480963
"669",669,2.75191357490276
"670",670,2.75108916819979
"671",671,2.71555342329387
"672",672,2.75179562996874
"673",673,2.7891540590698
"674",674,2.77930914504594
"675",675,2.86148705117878
"676",676,2.70950163384577
"677",677,2.76585662754323
"678",678,2.73946291200793
"679",679,2.99753567401452
"680",680,2.88281316497172
"681",681,2.73649942601457
"682",682,2.74117889836879
"683",683,2.78003680764156
"684",684,2.76021829368177
"685",685,2.81857929033985
"686",686,2.79607514618677
"687",687,2.71004091337365
"688",688,2.7988289694995
"689",689,2.79749376411917
"690",690,2.79172978054205
"691",691,2.81014975870686
"692",692,2.81854652561171
"693",693,2.89160861631309
"694",694,2.79289727889566
"695",695,2.79130596571176
"696",696,2.80684768065391
"697",697,2.78594928053731
"698",698,2.72455578172712
"699",699,2.67093339166139
"700",700,2.72135896694336
"701",701,2.5232841954598
"702",702,2.86738607857358
"703",703,3.39110024078999
"704",704,2.71292533632279
"705",705,2.77511213294577
"706",706,2.95060710996314
"707",707,2.84904847475877
"708",708,2.80178806730473
"709",709,2.75007206757754
"710",710,2.75024655524193
"711",711,2.7889145120172
"712",712,2.78874734977469
"713",713,2.74044564279129
"714",714,2.74392689731076
"715",715,2.7613825278393
"716",716,2.60505799376451
"717",717,2.77693082798178
"718",718,2.67331306573157
"719",719,2.8125597651764
"720",720,2.69828006377838
"721",721,2.53949051267591
"722",722,2.77269084581343
"723",723,2.8335830187575
"724",724,2.70569749218533
"725",725,2.75354607088375
"726",726,2.888345244552
"727",727,2.76834507135604
"728",728,2.75667867449414
"729",729,2.77769672295622
"730",730,2.76046779250221
"731",731,2.83719878941075
"732",732,2.74999929194191
"733",733,2.69781947851848
"734",734,2.76736562344711
"735",735,2.7029989474339
"736",736,2.76068412250484
"737",737,2.70750719498103
"738",738,2.77263196521095
"739",739,2.71748417881491
"740",740,2.75133387224871
"741",741,2.72161003264973
"742",742,2.78426867322628
"743",743,2.7697934530516
"744",744,3.29578701484165
"745",745,2.83965578149682
"746",746,2.75465185417777
"747",747,3.37453406040733
"748",748,2.79749349142035
"749",749,2.85118311488861
"750",750,2.78277501545164
"751",751,2.82573269490264
"752",752,2.83658117621064
"753",753,2.75198389215875
"754",754,2.80472632498433
"755",755,2.7024848777993
"756",756,2.79646860666486
"757",757,2.77420940881398
"758",758,2.65161347016883
"759",759,2.82640130003463
"760",760,2.79698235659569
"761",761,2.72820518453866
"762",762,2.81527411061506
"763",763,2.85927592614268
"764",764,2.76970317973141
"765",765,2.69724537059324
"766",766,2.74839970665826
"767",767,2.79168321474082
"768",768,2.73602953934472
"769",769,2.76620832957821
"770",770,2.75899821881614
"771",771,2.76095671675605
"772",772,2.70581750619216
"773",773,2.70343113790746
"774",774,2.77228951230066
"775",775,2.75893413736975
"776",776,2.93621031566204
"777",777,2.79238915770829
"778",778,2.83010298728791
"779",779,3.08516553322499
"780",780,2.7056513106948
"781",781,2.7499124349196
"782",782,2.75296960427604
"783",783,2.66686422618528
"784",784,2.74450619200402
"785",785,2.85724720902408
"786",786,2.75778579827228
"787",787,2.77436992202425
"788",788,2.61307928786987
"789",789,2.8700437831104
"790",790,2.85180536060679
"791",791,2.75693972490427
"792",792,2.85492811663689
"793",793,2.73020742832017
"794",794,2.82399090168273
"795",795,2.81478975751085
"796",796,2.69928394242994
"797",797,2.91482502729374
"798",798,2.8784127241517
"799",799,2.76481468124656
"800",800,2.82644449690605
"801",801,2.78005489129847
"802",802,2.75390145044615
"803",803,2.77309724619114
"804",804,2.76566039355775
"805",805,2.76107736813015
"806",806,2.80401255809442
"807",807,2.83200711084591
"808",808,2.74961996952705
"809",809,2.93629230906467
"810",810,2.76479324786307
"811",811,2.79295474771329
"812",812,2.7853377943445
"813",813,2.75887710748284
"814",814,2.78900305872098
"815",815,2.69579524848777
"816",816,2.83577607036231
"817",817,2.67608451674343
"818",818,2.78559286921839
"819",819,2.76430032475448
"820",820,2.77129407615607
"821",821,2.75349935193613
"822",822,2.88362214921721
"823",823,2.78765589288329
"824",824,2.83947373788985
"825",825,2.74584975633688
"826",826,2.75384957159327
"827",827,2.81847696464916
"828",828,3.01244723419737
"829",829,2.76753314636419
"830",830,2.72176353675866
"831",831,2.79665971651205
"832",832,2.82915231865532
"833",833,2.69543526641527
"834",834,2.76129070523438
"835",835,3.0089430768863
"836",836,2.79840735691175
"837",837,2.7149684996352
"838",838,2.93470945751585
"839",839,2.79369247877445
"840",840,2.81452406331189
"841",841,2.88363929937809
"842",842,2.70665433911792
"843",843,2.85133806609456
"844",844,2.62179249305059
"845",845,2.71382825928809
"846",846,2.75759759614356
"847",847,2.78085891357585
"848",848,2.78109446686838
"849",849,2.75380409933214
"850",850,2.87327935466964
"851",851,2.63737233382054
"852",852,2.79787072832098
"853",853,2.51558072001599
"854",854,2.92283601571797
"855",855,2.7404333252656
"856",856,2.7517942788832
"857",857,2.73621564052313
"858",858,2.92737651282523
"859",859,2.79545800081545
"860",860,2.80857155760002
"861",861,2.87104736073926
"862",862,2.7025651506752
"863",863,2.76813603131685
"864",864,2.7347038021364
"865",865,2.70007404796395
"866",866,2.97657113689784
"867",867,2.72511071386542
"868",868,3.66007900848967
"869",869,2.76186508567565
"870",870,2.92032727814906
"871",871,2.74709181225968
"872",872,2.6959635239273
"873",873,2.83230244156105
"874",874,2.78846212086141
"875",875,2.74425367006439
"876",876,2.84487990604717
"877",877,2.8511934233633
"878",878,2.69210958108747
"879",879,2.61287201739776
"880",880,2.7659486020338
"881",881,2.77691595332141
"882",882,2.76570314982025
"883",883,2.77428674266488
"884",884,2.81933062394929
"885",885,2.60826634984175
"886",886,2.70106751713838
"887",887,2.71878048521813
"888",888,2.75874441951102
"889",889,2.83176802426084
"890",890,2.77347654013653
"891",891,2.77157762838568
"892",892,2.54076094833557
"893",893,2.71559765026909
"894",894,2.83750634292449
"895",895,2.79416398671572
"896",896,2.76404649100457
"897",897,2.76586161471941
"898",898,2.78334448984751
"899",899,2.72138041187849
"900",900,2.76195863959231
"901",901,2.79282127496637
"902",902,2.75771952453841
"903",903,2.77953092760767
"904",904,2.76547819456486
"905",905,2.79448727006014
"906",906,2.90876430294641
"907",907,2.90984072306155
"908",908,2.75296012628173
"909",909,2.74236456855586
"910",910,2.81051355089422
"911",911,2.76583980310386
"912",912,2.71768242850413
"913",913,2.86195096736969
"914",914,2.76569022281202
"915",915,2.83628121286268
"916",916,2.69227649713026
"917",917,2.8001306301066
"918",918,2.77018992277468
"919",919,2.71475643527583
"920",920,2.8512891703022
"921",921,2.78099104346424
"922",922,2.75112792111515
"923",923,3.07474414984423
"924",924,2.57666139843908
"925",925,2.6762251730897
"926",926,2.87075963562825
"927",927,2.79230308694425
"928",928,2.71988740753616
"929",929,2.75901016546884
"930",930,2.88499138961107
"931",931,2.8581705744946
"932",932,2.83200567164442
"933",933,2.92626174978624
"934",934,2.80259138960847
"935",935,2.96303550257516
"936",936,2.56755603100455
"937",937,2.76078285695494
"938",938,2.72782926769436
"939",939,2.75548434300789
"940",940,2.77016120172903
"941",941,2.95337445611588
"942",942,2.64354017756641
"943",943,2.79783339695975
"944",944,2.76401980129606
"945",945,2.74323882718894
"946",946,2.75059614054457
"947",947,2.93364548273757
"948",948,2.9525659909117
"949",949,2.7575166121306
"950",950,2.76587501666309
"951",951,2.75471037824684
"952",952,2.75151726725035
"953",953,2.85407633449703
"954",954,2.75251615196051
"955",955,2.74650913573174
"956",956,2.68834490415862
"957",957,3.03876136593957
"958",958,2.76123875997163
"959",959,2.7739466609486
"960",960,2.71266228257058
"961",961,2.53731736719938
"962",962,2.74855069879228
"963",963,2.77462065172618
"964",964,2.77131022178649
"965",965,2.86739548699064
"966",966,2.80892449718954
"967",967,2.75123971373293
"968",968,2.73371998703438
"969",969,2.83717876377051
"970",970,2.76593593613388
"971",971,2.77281437837715
"972",972,2.79972391051253
"973",973,2.76304901716696
"974",974,2.81625476585639
"975",975,2.75549123087536
"976",976,2.7765834036078
"977",977,2.52949427379186
"978",978,2.85800242692014
"979",979,2.76015063148764
"980",980,2.74687830362645
"981",981,2.82829722885833
"982",982,2.76950161117928
"983",983,2.83274164144362
"984",984,2.77122763806167
"985",985,2.76599051384203
"986",986,2.75308107885502
"987",987,2.77780845860149
"988",988,2.75080847587413
"989",989,2.7393274864252
"990",990,2.81249341081
"991",991,2.87848396231042
"992",992,2.75549334678366
"993",993,2.76927860676975
"994",994,2.78536101572862
"995",995,2.75625906865915
"996",996,2.77791728984445
"997",997,2.82069312527332
"998",998,2.76336581073765
"999",999,2.77517433602922
"1000",1000,2.88447808494357
"1001",1001,2.79104548827633
"1002",1002,2.89269389252524
"1003",1003,2.77942283906631
"1004",1004,2.68089230075709
"1005",1005,2.74130355428238
"1006",1006,2.71869623468732
"1007",1007,2.74272571741331
"1008",1008,2.88274426573859
"1009",1009,2.77343910784652
"1010",1010,2.87393606285425
"1011",1011,2.76730530399321
"1012",1012,2.84868774523822
"1013",1013,2.8282290663686
"1014",1014,2.74978750978308
"1015",1015,2.83242831144479
"1016",1016,2.78918214254134
"1017",1017,2.73568338356503
"1018",1018,2.61899247366248
"1019",1019,2.75965635986553
"1020",1020,2.76936039751353
"1021",1021,2.98439675056342
"1022",1022,2.69347330562479
"1023",1023,2.86045157189386
"1024",1024,2.73618638121991
"1025",1025,2.75140512288537
"1026",1026,2.92551849365228
"1027",1027,2.72357851606496
"1028",1028,2.7502140538703
"1029",1029,2.82492697564196
"1030",1030,2.79995166759803
"1031",1031,2.76504126866517
"1032",1032,2.66774321699087
"1033",1033,2.88233845319144
"1034",1034,2.73719700925123
"1035",1035,2.77895935760132
"1036",1036,2.46690384308033
"1037",1037,2.82078586576278
"1038",1038,2.78770708914804
"1039",1039,2.74501935901001
"1040",1040,2.83758931858242
"1041",1041,2.77589989613234
"1042",1042,2.78421991490359
"1043",1043,2.7609056034451
"1044",1044,2.53479484997793
"1045",1045,2.75377744454375
"1046",1046,2.74990948179266
"1047",1047,2.73877439087171
"1048",1048,2.7300510432237
"1049",1049,2.69627237083685
"1050",1050,2.74975263396971
"1051",1051,2.83130681624236
"1052",1052,2.78149775655104
"1053",1053,2.75026207607582
"1054",1054,2.91411226188317
"1055",1055,3.39511734039856
"1056",1056,2.72103673251584
"1057",1057,2.75859028245544
"1058",1058,2.65520260682234
"1059",1059,2.80452047798178
"1060",1060,2.75653505431162
"1061",1061,2.72220139957226
"1062",1062,2.81890297265205
"1063",1063,2.54623331618863
"1064",1064,2.82677271858246
"1065",1065,2.69213491520071
