"Id","Action"
268,0.942204453765638
269,0.941451924680295
270,0.94131052842521
271,0.94131052842521
272,0.944297100819014
273,0.946086643589362
274,0.942336251384782
275,0.944025971247733
276,0.943682347910092
277,0.94224528328328
278,0.941122709272731
279,0.941366574969306
280,0.941707929654098
281,0.941806407162851
282,0.946086643589362
283,0.941722165314484
284,0.941707929654098
285,0.944003861645244
286,0.94214367494614
287,0.942250947035513
288,0.945191511875316
289,0.94243696223234
290,0.941214676504209
291,0.941237530943524
292,0.94228318703682
293,0.942190214109279
294,0.949368734382491
295,0.950128254230497
296,0.941707929654098
297,0.942250809976273
298,0.943247229904394
299,0.941707929654098
300,0.945892493069628
301,0.941495975092308
302,0.945392532014026
303,0.941707929654098
304,0.941707929654098
305,0.947080785661151
306,0.941707929654098
307,0.941705059035432
308,0.941730660231582
309,0.942681938393208
310,0.941705059035432
311,0.951208766803064
312,0.941214199147662
313,0.941707929654098
314,0.941955646840399
315,0.941386902033167
316,0.943226698076522
317,0.950496983178945
318,0.941106321717789
319,0.941707929654098
320,0.94131052842521
321,0.947682075729364
322,0.941707929654098
323,0.943814673751027
324,0.94137309002422
325,0.94137309002422
326,0.954403191043925
327,0.94214367494614
328,0.94131052842521
329,0.943153847150667
330,0.94131052842521
331,0.948729851429324
332,0.941587083185296
333,0.942115164227725
334,0.941294546426399
335,0.941834105667947
336,0.941707929654098
337,0.947708252284651
338,0.944175915140195
339,0.941707929654098
340,0.941938320593816
341,0.949831289746624
342,0.94131052842521
343,0.941960062558585
344,0.944010311127785
345,0.942257586064498
346,0.942150325550344
347,0.94214367494614
348,0.94135765853083
349,0.942197809002431
350,0.943843321182349
351,0.944762823375776
352,0.94131052842521
353,0.942250947035513
354,0.941649534335649
355,0.94131052842521
356,0.946679239996841
357,0.941707929654098
358,0.941312778107289
359,0.94131052842521
360,0.941384061213875
361,0.942010512073231
362,0.941224320182485
363,0.944010311127785
364,0.942150325550344
365,0.943454024544587
366,0.941847472932504
367,0.941864655180311
368,0.942015272838923
369,0.941707929654098
370,0.941188909547232
371,0.94216603529101
372,0.957900594963704
373,0.941563138505468
374,0.942336251384782
375,0.94214367494614
376,0.943682347910092
377,0.942250809976273
378,0.942010512073231
379,0.942190214109279
380,0.941707929654098
381,0.941670041741012
382,0.941293516486492
383,0.94131052842521
384,0.945150862832753
385,0.993538477671575
386,0.944025971247733
387,0.941649534335649
388,0.941570697180365
389,0.942150325550344
390,0.94216603529101
391,0.944701845376208
392,0.94137309002422
393,0.941717497425288
394,0.943614684023393
395,0.941707929654098
396,0.94131052842521
397,0.942444133741144
398,0.946679239996841
399,0.941707929654098
400,0.941495975092308
401,0.941451924680295
402,0.941649534335649
403,0.94131052842521
404,0.942190214109279
405,0.943300393545266
406,0.941707929654098
407,0.941781563499857
408,0.944649007279272
409,0.94216603529101
410,0.941327191288751
411,0.942197809002431
412,0.941707929654098
413,0.941194907193678
414,0.941707929654098
415,0.947682075729364
416,0.942150325550344
417,0.942022844734348
418,0.943237652812537
419,0.941448109164088
420,0.94214367494614
421,0.940661082102324
422,0.941857060366955
423,0.941960062558585
424,0.941298322727773
425,0.943153847150667
426,0.942444133741144
427,0.949831289746624
428,0.950174048756867
429,0.941152698565996
430,0.946067969647465
431,0.948370016487506
432,0.946621138835467
433,0.941707929654098
434,0.941707929654098
435,0.969995735910734
436,0.941224320182485
437,0.94102343259163
438,0.943272418519035
439,0.946155969716593
440,0.943153847150667
441,0.946067969647465
442,0.943814673751027
443,0.942150325550344
444,0.948729851429324
445,0.939638826915375
446,0.94131052842521
447,0.9412869931403
448,0.941666771445863
449,0.943895036561018
450,0.942150325550344
451,0.942681938393208
452,0.950174048756867
453,0.95793643003814
454,0.941082404208288
455,0.941022551733802
456,0.944649007279272
457,0.942030339764114
458,0.946434358601521
459,0.941670668441168
460,0.941164871153048
461,0.941138759516322
462,0.941590152738049
463,0.941707929654098
464,0.941246961073096
465,0.941834105667947
466,0.94131052842521
467,0.942150325550344
468,0.94174515620389
469,0.94214367494614
470,0.942010512073231
471,0.941587083185296
472,0.941449441557563
473,0.942150325550344
474,0.943300393545266
475,0.943385171824674
476,0.940870642637393
477,0.943614684023393
478,0.94131052842521
479,0.941247181237754
480,0.942374994852948
481,0.94857810529764
482,0.941331305167651
483,0.944025971247733
484,0.94131052842521
485,0.942015272838923
486,0.941707929654098
487,0.941962100476043
488,0.944010311127785
489,0.950785266575869
490,0.941707929654098
491,0.941307934103523
492,0.938299125529684
493,0.943871031422581
494,0.973734220938487
495,0.941302251659168
496,0.954498804426554
497,0.943458075434467
498,0.94131052842521
499,0.943153847150667
500,0.944047151910527
501,0.941451924680295
502,0.942172128024718
503,0.941599711397475
504,0.941306713987082
505,0.94131052842521
506,0.944649007279272
507,0.946601758509548
508,0.941705059035432
509,0.941587083185296
510,0.940931497386079
511,0.941138759516322
512,0.945711108993718
513,0.941564791775931
514,0.941707929654098
515,0.941707929654098
516,0.941834105667947
517,0.942015272838923
518,0.941834105667947
519,0.941829286239891
520,0.941299009303552
521,0.942150325550344
522,0.942150325550344
523,0.952498700269716
524,0.940306185882282
525,0.941707929654098
526,0.941144954172677
527,0.942065274953045
528,0.943153847150667
529,0.942370367348993
530,0.941649534335649
531,0.941276004915688
532,0.941955646840399
533,0.950961646770084
534,0.94124302867184
535,0.94137309002422
536,0.941834105667947
537,0.945185190555299
538,0.941955646840399
539,0.940931497386079
540,0.941707929654098
541,0.942224260120429
542,0.942010512073231
543,0.941707929654098
544,0.942398568632457
545,0.941294699302627
546,0.94131052842521
547,0.941214313289691
548,0.941707929654098
549,0.942450779239955
550,0.941707929654098
551,0.942056200285388
552,0.941707929654098
553,0.943895036561018
554,0.941694639851554
555,0.941366574969306
556,0.941707929654098
557,0.943486794903728
558,0.950174048756867
559,0.941707929654098
560,0.94131052842521
561,0.940735705861973
562,0.943614684023393
563,0.94131052842521
564,0.952251363802705
565,0.951162344573871
566,0.943272418519035
567,0.94207332465386
568,0.945970910231169
569,0.94126913629619
570,0.941454554453379
571,0.941247764941039
572,0.940634532390412
573,0.941707929654098
574,0.942166493199742
575,0.942190214109279
576,0.941781563499857
577,0.941451924680295
578,0.942040380028237
579,0.942618953694252
580,0.941256809786855
581,0.941834105667947
582,0.941451924680295
583,0.941781563499857
584,0.942150325550344
585,0.94131052842521
586,0.941649534335649
587,0.942056200285388
588,0.941956665880268
589,0.942010512073231
590,0.941707929654098
591,0.942015272838923
592,0.943893953395052
593,0.942350457270361
594,0.941705059035432
595,0.942271810142635
596,0.941451924680295
597,0.943831309416304
598,0.942143551151006
599,0.941584206984653
600,0.941707929654098
601,0.953888915045967
602,0.942450779239955
603,0.941806407162851
604,0.942115164227725
605,0.941684031443731
606,0.943259359067755
607,0.940979159152712
608,0.943153847150667
609,0.941451924680295
610,0.943153847150667
611,0.94131052842521
612,0.941049579770041
613,0.941707929654098
614,0.941277648140615
615,0.945892493069628
616,0.941707929654098
617,0.940949756553976
618,0.943239804826074
619,0.943614684023393
620,0.941385089664192
621,0.946092866881574
622,0.942056200285388
623,0.941707929654098
624,0.941707929654098
625,0.941684031443731
626,0.94131052842521
627,0.941948173368367
628,0.941707929654098
629,0.941707929654098
630,0.950282866924249
631,0.943259359067755
632,0.94131052842521
633,0.941781563499857
634,0.94131052842521
635,0.942175971159868
636,0.94131052842521
637,0.941649534335649
638,0.94168304655289
639,0.941984682643411
640,0.943756412425227
641,0.941202624687436
642,0.949222601945085
643,0.941451924680295
644,0.941707929654098
645,0.941728047916704
646,0.941273944408926
647,0.950174048756867
648,0.941967874210865
649,0.946621138835467
650,0.942056241306148
651,0.941913859607168
652,0.976823395190089
653,0.942115164227725
654,0.94207332465386
655,0.943153847150667
656,0.943626739348184
657,0.941275814424941
658,0.942115164227725
659,0.943626739348184
660,0.941834105667947
661,0.943247229904394
662,0.94214367494614
663,0.943153847150667
664,0.941451924680295
665,0.941707929654098
666,0.942275164712286
667,0.940349359968792
668,0.941707929654098
669,0.941707929654098
670,0.941726617458572
671,0.941194907193678
672,0.94131052842521
673,0.944010311127785
674,0.942150325550344
675,0.943153847150667
676,0.941291952765266
677,0.942798367256564
678,0.94131052842521
679,0.953573959231328
680,0.943895036561018
681,0.941984083113846
682,0.941247764941039
683,0.941707929654098
684,0.94131052842521
685,0.941707929654098
686,0.94347702346885
687,0.94131273923804
688,0.942150325550344
689,0.943247229904394
690,0.94193730125172
691,0.941405709775666
692,0.943798530940959
693,0.944762823375776
694,0.942056200285388
695,0.943247229904394
696,0.944598858285226
697,0.942150325550344
698,0.941202624687436
699,0.938114286541161
700,0.94131052842521
701,0.94159666956148
702,0.943300393545266
703,0.969996750509185
704,0.941448109164088
705,0.941707929654098
706,0.948817008835443
707,0.946572675571225
708,0.942190214109279
709,0.94228318703682
710,0.94212847087026
711,0.942150325550344
712,0.944230122625455
713,0.941834105667947
714,0.942197809002431
715,0.942115164227725
716,0.9423313784796
717,0.941707929654098
718,0.940949756553976
719,0.94131052842521
720,0.94119700924149
721,0.941717497425288
722,0.942150325550344
723,0.943385171824674
724,0.941298322727773
725,0.943458075434467
726,0.943945784846422
727,0.941599711397475
728,0.942763823120774
729,0.941707929654098
730,0.941707929654098
731,0.941707929654098
732,0.942444133741144
733,0.941911360299423
734,0.943300393545266
735,0.939638826915375
736,0.941707929654098
737,0.941307934103523
738,0.941038623528695
739,0.941303281455381
740,0.942250947035513
741,0.941451924680295
742,0.942150325550344
743,0.94228318703682
744,0.970181133755809
745,0.942056200285388
746,0.941707929654098
747,0.969996750509185
748,0.943247229904394
749,0.942056200285388
750,0.943300393545266
751,0.941649534335649
752,0.942250947035513
753,0.941705059035432
754,0.941834105667947
755,0.941781563499857
756,0.941892773600377
757,0.942190214109279
758,0.94137309002422
759,0.941781563499857
760,0.941371997383522
761,0.942320652823774
762,0.941781563499857
763,0.946067969647465
764,0.941707929654098
765,0.939735640672182
766,0.94131052842521
767,0.943895036561018
768,0.943959620325451
769,0.942150325550344
770,0.942197809002431
771,0.942197809002431
772,0.941307934103523
773,0.941221875342016
774,0.941840789660551
775,0.941834105667947
776,0.948817008835443
777,0.942150325550344
778,0.941707929654098
779,0.954808935215615
780,0.941726617458572
781,0.941563138505468
782,0.942220360275524
783,0.941590152738049
784,0.94134903527488
785,0.943291069977551
786,0.941707929654098
787,0.941707929654098
788,0.942450779239955
789,0.942056200285388
790,0.94131052842521
791,0.941528574323081
792,0.947177672827762
793,0.942175971159868
794,0.941335921763093
795,0.943385171824674
796,0.94124302867184
797,0.94214367494614
798,0.943774914236719
799,0.941463480879545
800,0.942056200285388
801,0.941707929654098
802,0.94207332465386
803,0.941707929654098
804,0.941233317979625
805,0.943153847150667
806,0.944230122625455
807,0.941247764941039
808,0.942611560422763
809,0.949072992661911
810,0.94131052842521
811,0.943934716177093
812,0.942150325550344
813,0.941806407162851
814,0.941742115364059
815,0.94124302867184
816,0.941806407162851
817,0.950099725195557
818,0.942056200285388
819,0.941707929654098
820,0.941707929654098
821,0.941864655180311
822,0.948424612517723
823,0.943831309416304
824,0.943585926927861
825,0.941787379478435
826,0.941077123830311
827,0.945247470739885
828,0.950496983178945
829,0.942197809002431
830,0.94132423640231
831,0.943585926927861
832,0.945377232101132
833,0.941283712430271
834,0.94138825824487
835,0.954255044906535
836,0.943259359067755
837,0.941302251659168
838,0.950128254230497
839,0.941956665880268
840,0.942643377029831
841,0.943614684023393
842,0.94132423640231
843,0.943756412425227
844,0.941388517709709
845,0.941246961073096
846,0.941666771445863
847,0.942143551151006
848,0.941915219696321
849,0.942250947035513
850,0.946117137293929
851,0.938299125529684
852,0.942316357623794
853,0.942450779239955
854,0.948817008835443
855,0.941707929654098
856,0.942250947035513
857,0.941451924680295
858,0.95157808572015
859,0.943266848915936
860,0.941806407162851
861,0.943614684023393
862,0.941299009303552
863,0.941707929654098
864,0.941705059035432
865,0.941299009303552
866,0.950298830109002
867,0.941245243192605
868,0.974008513147327
869,0.94131052842521
870,0.949831289746624
871,0.941707929654098
872,0.941277035143649
873,0.942556572877355
874,0.941781563499857
875,0.941716779851536
876,0.942056200285388
877,0.942022844734348
878,0.941295576349363
879,0.94131273923804
880,0.941707929654098
881,0.941707929654098
882,0.941666771445863
883,0.943247229904394
884,0.94190186704381
885,0.942450779239955
886,0.941545717317392
887,0.941250740244411
888,0.94131052842521
889,0.943614684023393
890,0.94131052842521
891,0.94131052842521
892,0.941717497425288
893,0.94123924903543
894,0.941806407162851
895,0.94193730125172
896,0.942444133741144
897,0.942150325550344
898,0.942056200285388
899,0.94131052842521
900,0.94131052842521
901,0.941707929654098
902,0.941649534335649
903,0.942150325550344
904,0.94131052842521
905,0.940810016909168
906,0.949831289746624
907,0.950138551706025
908,0.94131052842521
909,0.94168304655289
910,0.940896938325334
911,0.94131052842521
912,0.941954627783742
913,0.947080785661151
914,0.941330775297511
915,0.941707929654098
916,0.941741008103776
917,0.943385171824674
918,0.94139132042414
919,0.941205031342477
920,0.943153847150667
921,0.944029682000647
922,0.941834105667947
923,0.956306305845879
924,0.942360744271275
925,0.94124302867184
926,0.943300393545266
927,0.941707929654098
928,0.941451924680295
929,0.94131052842521
930,0.948460411488923
931,0.947616354927779
932,0.941587083185296
933,0.949831289746624
934,0.943895036561018
935,0.947682075729364
936,0.942199570405983
937,0.94190186704381
938,0.94207332465386
939,0.941277648140615
940,0.941171775119913
941,0.947682075729364
942,0.941388517709709
943,0.942204453765638
944,0.94131052842521
945,0.941864655180311
946,0.941528574323081
947,0.950379755283785
948,0.94912508025733
949,0.941707929654098
950,0.942115164227725
951,0.942444133741144
952,0.941707929654098
953,0.942250947035513
954,0.941882786829608
955,0.941834105667947
956,0.941063071711
957,0.954808935215615
958,0.941707929654098
959,0.941707929654098
960,0.941228939777496
961,0.942224260120429
962,0.941834105667947
963,0.944010311127785
964,0.940915778677789
965,0.945377232101132
966,0.944701845376208
967,0.941806407162851
968,0.941302251659168
969,0.94214367494614
970,0.94131052842521
971,0.942150325550344
972,0.943831309416304
973,0.941495975092308
974,0.941834105667947
975,0.941707929654098
976,0.942150325550344
977,0.941984682643411
978,0.94214367494614
979,0.941707929654098
980,0.941247764941039
981,0.942015272838923
982,0.941707929654098
983,0.943934716177093
984,0.941393356338565
985,0.941224320182485
986,0.941707929654098
987,0.941707929654098
988,0.94131052842521
989,0.940279504471247
990,0.94131052842521
991,0.943486794903728
992,0.941707929654098
993,0.943300393545266
994,0.943774914236719
995,0.941528574323081
996,0.942150325550344
997,0.942175971159868
998,0.941707929654098
999,0.942086390345326
1000,0.948460411488923
1001,0.943843321182349
1002,0.950078234395677
1003,0.942150325550344
1004,0.94131052842521
1005,0.941451924680295
1006,0.9412869931403
1007,0.941451924680295
1008,0.948860265154032
1009,0.943843321182349
1010,0.945185190555299
1011,0.943614684023393
1012,0.946601758509548
1013,0.942271810142635
1014,0.941707929654098
1015,0.944151598498765
1016,0.942150325550344
1017,0.94152586182846
1018,0.942430895245162
1019,0.941707929654098
1020,0.941038623528695
1021,0.949072992661911
1022,0.941246356583157
1023,0.942143551151006
1024,0.941864655180311
1025,0.941806407162851
1026,0.950174048756867
1027,0.94132423640231
1028,0.94131052842521
1029,0.943784162995926
1030,0.945191511875316
1031,0.94131052842521
1032,0.950099725195557
1033,0.943814673751027
1034,0.941948173368367
1035,0.942763823120774
1036,0.941717497425288
1037,0.941707929654098
1038,0.942150325550344
1039,0.941707929654098
1040,0.945892493069628
1041,0.941707929654098
1042,0.943843321182349
1043,0.94131052842521
1044,0.941717497425288
1045,0.941707929654098
1046,0.941707929654098
1047,0.941451924680295
1048,0.941587083185296
1049,0.94124302867184
1050,0.94131052842521
1051,0.942097100619624
1052,0.941478417049581
1053,0.94131052842521
1054,0.950523662925637
1055,0.969990662419728
1056,0.94167886749536
1057,0.941707929654098
1058,0.938820796804919
1059,0.946492246637813
1060,0.941707929654098
1061,0.941284742531449
1062,0.945711108993718
1063,0.940870642637393
1064,0.941781563499857
1065,0.941726897852362
1066,0.94131052842521
1067,0.941587083185296
1068,0.941707929654098
1069,0.941570697180365
1070,0.941707929654098
1071,0.941834105667947
1072,0.942763823120774
1073,0.941960062558585
1074,0.941490299573987
1075,0.946679239996841
1076,0.954808935215615
1077,0.942150325550344
1078,0.94131052842521
1079,0.942056200285388
1080,0.941294546426399
1081,0.942056200285388
1082,0.944598858285226
1083,0.94167435133244
1084,0.943226698076522
1085,0.9423313784796
1086,0.941806407162851
1087,0.94131052842521
1088,0.94131052842521
1089,0.94190186704381
1090,0.941451924680295
1091,0.94214367494614
1092,0.942056200285388
1093,0.94190193396899
1094,0.943895036561018
1095,0.94131052842521
1096,0.94131052842521
1097,0.943300393545266
1098,0.955930588252553
1099,0.943385171824674
1100,0.942098322746889
1101,0.94167886749536
1102,0.941908543730052
1103,0.941806407162851
1104,0.941707929654098
1105,0.9454468499359
1106,0.942444133741144
1107,0.94131052842521
1108,0.94131052842521
1109,0.943934716177093
1110,0.942056200285388
1111,0.94131052842521
1112,0.942444133741144
1113,0.94137309002422
1114,0.942536723206902
1115,0.942320652823774
1116,0.954031716541738
1117,0.941233750975544
1118,0.941295576349363
1119,0.942175971159868
1120,0.941451924680295
1121,0.94131052842521
1122,0.941451924680295
1123,0.942350457270361
1124,0.94131052842521
1125,0.944478817963928
1126,0.942450779239955
1127,0.95052524545329
1128,0.94131052842521
1129,0.941781563499857
1130,0.943756412425227
1131,0.945191511875316
1132,0.941295576349363
1133,0.943307807723602
1134,0.942197809002431
1135,0.941960062558585
1136,0.942010512073231
1137,0.94131052842521
1138,0.941716779851536
1139,0.942197809002431
1140,0.941877404297555
1141,0.941707929654098
1142,0.941303281455381
1143,0.939984200855682
1144,0.942444133741144
1145,0.947080785661151
1146,0.941806407162851
1147,0.941540494789485
1148,0.94124302867184
1149,0.941366574969306
1150,0.951027757587243
1151,0.941330775297511
1152,0.942204453765638
1153,0.943300393545266
1154,0.942045733054838
1155,0.941806407162851
1156,0.941451924680295
1157,0.942056200285388
1158,0.941281652177079
1159,0.941707929654098
1160,0.941278752152593
1161,0.941402228011815
1162,0.941087360529127
1163,0.941707929654098
1164,0.943237652812537
1165,0.94131052842521
1166,0.94131052842521
1167,0.943756412425227
1168,0.942686647390496
1169,0.942150325550344
1170,0.94131052842521
1171,0.941205031342477
1172,0.942015272838923
1173,0.944010311127785
1174,0.946572675571225
1175,0.946067969647465
1176,0.941707929654098
1177,0.942056200285388
1178,0.941707929654098
1179,0.94131052842521
1180,0.942653891597601
1181,0.95260764620027
1182,0.944047151910527
1183,0.942250947035513
1184,0.943401927033272
1185,0.941958074822115
1186,0.94131052842521
1187,0.943626739348184
1188,0.94912508025733
1189,0.941834105667947
1190,0.942686647390496
1191,0.943614684023393
1192,0.942444133741144
1193,0.943404745567631
1194,0.944047151910527
1195,0.950878822485571
1196,0.941451924680295
1197,0.943626739348184
1198,0.966903423125348
1199,0.941707929654098
1200,0.942763823120774
1201,0.943895036561018
1202,0.946528454550928
1203,0.941454526687019
1204,0.94131052842521
1205,0.941707929654098
1206,0.941017397640432
1207,0.94190186704381
1208,0.94131052842521
1209,0.941443276955357
1210,0.941717497425288
1211,0.941276004915688
1212,0.941707929654098
1213,0.94131052842521
1214,0.94131052842521
1215,0.942197809002431
1216,0.942150325550344
1217,0.94190186704381
1218,0.942010512073231
1219,0.942010512073231
1220,0.942150325550344
1221,0.941707929654098
1222,0.944047151910527
1223,0.942010512073231
1224,0.94190186704381
1225,0.941649534335649
1226,0.947708252284651
1227,0.942444133741144
1228,0.940870642637393
1229,0.94131052842521
1230,0.946067969647465
1231,0.94131052842521
1232,0.941649534335649
1233,0.94131052842521
1234,0.943774914236719
1235,0.94131052842521
1236,0.948817008835443
1237,0.942150325550344
1238,0.943843321182349
1239,0.955509201549457
1240,0.941451924680295
1241,0.94214367494614
1242,0.941707929654098
1243,0.945626028082219
1244,0.942190214109279
1245,0.942250947035513
1246,0.94214367494614
1247,0.941224320182485
1248,0.943756412425227
1249,0.941228939777496
1250,0.941716779851536
1251,0.941707929654098
1252,0.942150325550344
1253,0.945247470739885
1254,0.941869297592727
1255,0.941330775297511
1256,0.941590152738049
1257,0.941365626070813
1258,0.942686647390496
1259,0.942010512073231
1260,0.941707929654098
1261,0.946186135008414
1262,0.941294546426399
1263,0.941215688276136
1264,0.970334776178013
1265,0.942056200285388
1266,0.951208766803064
1267,0.950128254230497
1268,0.940960338666881
1269,0.942336251384782
1270,0.941806407162851
1271,0.949985205963037
1272,0.942150325550344
1273,0.942336251384782
1274,0.941707929654098
1275,0.943774914236719
1276,0.941155325950573
1277,0.943843321182349
1278,0.941707929654098
1279,0.94131052842521
1280,0.942015272838923
1281,0.941092546513838
1282,0.94131052842521
1283,0.941955646840399
1284,0.941705059035432
1285,0.943259359067755
1286,0.941938320593816
1287,0.941247764941039
1288,0.94124302867184
1289,0.941138759516322
1290,0.950138551706025
1291,0.94131052842521
1292,0.94222121618024
1293,0.949831289746624
1294,0.941945455518311
1295,0.94131052842521
1296,0.941707929654098
1297,0.94131052842521
1298,0.941357570678393
1299,0.941707929654098
1300,0.941705059035432
1301,0.942763823120774
1302,0.942149646561435
1303,0.943454024544587
1304,0.942150325550344
1305,0.941707929654098
1306,0.941864655180311
1307,0.942398568632457
1308,0.942010512073231
1309,0.942150325550344
1310,0.943774914236719
1311,0.944029682000647
1312,0.94131052842521
1313,0.941268105938299
1314,0.950496983178945
1315,0.943300393545266
1316,0.94131052842521
1317,0.942150325550344
1318,0.941451924680295
1319,0.94131052842521
1320,0.947682075729364
1321,0.940931497386079
1322,0.941451924680295
1323,0.942150325550344
1324,0.94131052842521
1325,0.949368734382491
1326,0.941599711397475
1327,0.94131052842521
1328,0.94137309002422
1329,0.941915219696321
1330,0.94131052842521
1331,0.943346989776114
1332,0.941495975092308
1333,0.94124302867184
1334,0.941834105667947
1335,0.941960052941843
1336,0.941707929654098
1337,0.944230122625455
1338,0.946186135008414
1339,0.939003970538092
1340,0.949222601945085
1341,0.941294699302627
1342,0.94131052842521
1343,0.934181775589256
1344,0.941707929654098
1345,0.943404745567631
1346,0.94131052842521
1347,0.941451924680295
1348,0.941451924680295
1349,0.941451924680295
1350,0.941707929654098
1351,0.941374412989548
1352,0.941968893049292
1353,0.94131052842521
1354,0.942010512073231
1355,0.94193710531707
1356,0.941707929654098
1357,0.942150325550344
1358,0.942163691248326
1359,0.942935770696864
1360,0.941707929654098
1361,0.941707929654098
1362,0.941451924680295
